Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf
543007412,7/8nx6-12' Whiskey Barrel Grooved - Trex Select 2.0 Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
543007416,7/8nx6-16' Whiskey Barrel Grooved - Trex Select 2.0 Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
543007420,7/8nx6-20' Whiskey Barrel Grooved - Trex Select 2.0 Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
ADR5117512CS,1x12-12' Coastline - Vintage Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151)
ADR5117512MH,1x12-12' Mahogany - Vintage Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151)
ADR5117512WT,1x12-12' Weathered Teak - Vintage Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151)
ADR5117512AW,1x12-12' American Walnut - Landmark Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151)
ADR5117512CG,1x12-12' Castle Gate - Landmark Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151)
ADR5117512FW,1x12-12' French White Oak - Landmark Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151)
1508395,1x8-12' Brownstone - Harvest Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151)
1508396,1x8-12' Slate Gray - Harvest Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151)
ADCR5117512BS,1x12-12' Brownstone - Harvest Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151)
ADCR5117512SG,1x12-12' Slate Gray - Harvest Azek PVC Fascia,TIMBERTECH,-- No Unilog Brand --,-- No DIB Brand --,Parksite (6151)
543140908,1x8-12' Biscayne - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073)
543142908,1x8-12' Carmel - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073)
543143908,1x8-12' Jasper - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073)
543140912,1x12-12' Biscayne - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073)
543142912,1x12-12' Carmel - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073)
543143912,1x12-12' Jasper - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073)
1513715,1x12-12' Hatteras - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
1513716,1x12-12' Salt Flat - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
1513722,1x8-12' Honey Grove - Trex Enhance Naturals Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
1513723,1x12-12' Honey Grove - Trex Enhance Naturals Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
1513729,1x8-12' Tide Pool - Trex Enhance Basics Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
1513730,1x12-12' Tide Pool - Trex Enhance Basics Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
543076916,1x8-12' Cinnamon Cove - Trex Enhance Naturals Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
1516876,1x8-12' Golden Hour - Trex Enhance Naturals Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
543076936,1x12-12' Cinnamon Cove - Trex Enhance Naturals Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
1516878,1x12-12' Golden Hour - Trex Enhance Naturals Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
1516884,1x8-12' Pebble Beach - Trex Enhance Basics Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
1516885,1x12-12' Pebble Beach - Trex Enhance Basics Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
543005916,1x8-12' Malted Barley - Trex Select 2.0 Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
1516902,1x8-12' Millstone - Trex Select 2.0 Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
543007916,1x8-12' Whiskey Barrel - Trex Select 2.0 Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
543005936,1x12-12' Malted Barley - Trex Select 2.0 Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
1516905,1x12-12' Millstone - Trex Select 2.0 Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
543007936,1x12-12' Whiskey Barrel - Trex Select 2.0 Fascia,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
543144908,1x8-12' Island Mist - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073)
543141908,1x8-12' Rainier - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073)
543144912,1x12-12' Island Mist - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073)
543141912,1x12-12' Rainier - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073)
1513713,1x8-12' Hatteras - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
1513714,1x8-12' Salt Flat - Trex Lineage,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
73012503,4x4 Wh Heritage Post Trim RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
73018131,6x6 Wh Elite Post Trim 4pc RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
73018091,4x4 Wh Elite Post Trim RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
73018066,Clay 6x6 Elite Post Trim RDI - 4pc,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
73018076,4x4 Wh Flat Post Cap RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
61109087,Wh 4x4-39 Blank Post RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
73018731,Wh 6x6-108 Post Sleeve RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
61109090,Wh 4x4-108 Post Sleeve RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
73053603,Clay 4x4-108 Post Sleeve RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
73053608,Clay 6x6-108 Post Sleeve RDI,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
543340896,"4x4-37"" Black Alum Post Sleeve Select Alum Railing - w/Cap & Skirt",TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
543340898,"4x4-43"" Black Alum Post Sleeve Select Alum Railing w/Cap & Skirt",TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
73272TBK,6x6-10' Black Alum Deco - Support Post,DSI Westbury,-- No Unilog Brand --,-- No DIB Brand --,Palmer Donavin Mfg Company (PALDO)
543302127,6' Wh Select T-Rail Kit Stair - w/Sq Composite Balusters,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073)
543302147,8' Wh Select T-Rail Kit Stair - w/Sq Composite Balusters,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073)
73019599,Finyline Wh 6' Str Rail Kit Sq,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
73019648,Finyline Wh 8' Str Rail Kit Sq,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
73019598,Finyline Wh 6' Str Rail Kit Rd - w/Black Alum Balusters,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
73019647,Finyline Wh 8' Str Rail Kit Rd - w/Black Alum Balusters,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
543300257,6' Black Select Classic Stair - Rail w/Rnd Black Alum Baluster,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
543300277,8' Black Select Classic Stair - Rail w/Rnd Black Alum Baluster,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA)
SPB-44BPL,"Patriot 4""x4""x37""/43"" Adjustable Self Leveling Support Post",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
925219,"2""x50' Deck Joist Tape - Protecto Wrap",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Palmer Donavin Mfg Company (PALDO)
27233,24x48 WH Attic Access Door,AJM,-- No Unilog Brand --,-- No DIB Brand --,A J Manufacturing Inc (AJMAN)
1517602,6068R Gliding Patio Dr 4500 United Blk Ext/WH Int LowE Arg w/J,United Window & Door,-- No Unilog Brand --,-- No DIB Brand --,United Window & Door Manufacturing (UNIWI)
