Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf
576009,576009 100W Led Par30L Med 50k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
564450,564450 40W Led Cand 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
572669,572669 60W Led F15 Med 27k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
564906,564906 60W Led Med 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573410,573410 40W Led A19 Med 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
576504,576504 65W Led BR40 Med 50k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
576017,576017 100W Led Par30L Med 30k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
574392,574392 40W Led B11 Med 27k 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
576751,576751 65W Led BR30 Med 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
583161,583161 Led 65W Med BR30 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
566695,566695 60W Led Med 27k 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
577007,577007 125W Led Med 30k Flood,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
566653,566653 25W Led Cand 27k 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
566679,566679 40W Led Med 27k 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573311,573311 60W Led Med 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573394,573394 60W Led Cand 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573329,573329 60W Cand Led 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
564930,564930 40W Cand Led 50k 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
565000,565000 60W Led Med 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
564922,564922 60W Led BA11 50k 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573295,573295 40W Led Med 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
564914,564914 60W Med Led 50k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573485,573485 60W Led A19 Med 50k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573337,573337 40W Led G25 Med 50k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
544874,544874 32W Led T8 UBulb 40k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
570846,570846 50W Led Med 22K 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
565473,565473 60W Led A19 Bulb 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573402,573402 60W Led Med 50k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573352,573352 40W Led Med 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573428,573428 40W Med Led 50k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573386,573386 60W Led Med 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
564948,564948 40W Led Med 50k 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573303,573303 40W Led Cand 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573188,573188 250W Led Par38 Med 50k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573469,573469 40W Led A19 Med 50k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
565671,565671 25W Led Med 20K,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573204,573204 75W Led Par20 Med 50k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
581199,581199 60W Led Med 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
565887,565887 60W Led Med 20k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
586867,586867 60W Led Med 27K,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
568451,5686451 50W Led Med 50k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
568444,568444 90W Led Par38 50k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
573196,573196 75W Led Med 30K,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
564500,564500 75W Adj Base 50k 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
571513,571513 40/60/100 Led Med 27k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
588566,588566 40W Led Med 55k 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
565655,565655 25W Led A15 Med 20k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
565812,565812 60W Med Led 50k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
586917,586917 40W Led Cand 27K 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831)
46719,49719 Wall Light Motion Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Maxsa Innovations (MAXIN)
59061BSL,59061BSL Kichler Ext Wall Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI)
59062BSL,59062BSL Kichler Ext Wall Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI)
59124BKT,59124BKT Kichler Ext Wall Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI)
59025BK,59025BK Kichler Post Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI)
DCL183,Dewalt DCL183 Light - Rechargeable,-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585)
73020,73020 Nano Clip Light Bk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Streamlight (7277)
NEB-FLT-1021,NEBFLT1021 Slyde King FlashLt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,ACG Brands (1154)
NEB-FLT-0053,NEBFLT0053 2600L Flash Light,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,ACG Brands (1154)
97708,97708 Police 800L Headlight,-- Unbranded --,-- No Unilog Brand --,Police Security,Police Security (9470)
WORK6000XLTPPLUG,6000L Twin Head Work Light,-- Unbranded --,-- No Unilog Brand --,Feit Electric,Feit Electric (3468)
HOM2040M200PRB,HOM2040M200PRB 200A Load Cntr,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Square D Con Prod Dv (6825)
HOM3060L225PGC,HOM3060L225PGC 225 Load Center,-- Unbranded --,-- No Unilog Brand --,Square D,Square D Con Prod Dv (6825)
QO612L100RBCP,QO612L100RBCP 100A Load Center,-- Unbranded --,-- No Unilog Brand --,Square D,Square D Con Prod Dv (6825)
13093005,4/0 Aluminum Entrance Cable (Linear Foot),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Southwire/g Turner (6603)
12-4 SO,12-4 SO Cord (Linear Foot),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
96263-46-06,96263-46-06 CAT5E Wire (Linear Foot),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Woods Wire Southwire (7579)
R50003-ID,16-2 Stranded Wire CL3 500' (Linear Foot),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Southwire/g Turner (6603)
10-4 SO,10-4 SO Cord (Linear Foot),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Southwire/g Turner (6603)
23346-0408,23346-0408 Wire 16/3 SJEWA 250 (Linear Foot),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-
2/2/4 UD ALUM,2/2/4 UD Aluminum Triplex Wire (Linear Foot),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Southwire/g Turner (6603)
55418901,6/6/6 UD Triplex Aluminum Wire,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Southwire/g Turner (6603)
